,actual
2013-12-17 17:50:00,3273.0977
2013-12-17 18:00:00,3197.3655
2013-12-17 18:10:00,3225.8513
2013-12-17 18:20:00,2850.039
2013-12-17 18:30:00,3065.798
2013-12-17 18:40:00,2853.2896
2013-12-17 18:50:00,2902.8008
2013-12-17 19:00:00,2814.686
2013-12-17 19:10:00,2951.324
2013-12-17 19:20:00,2730.4817
2013-12-17 19:30:00,2447.7036
2013-12-17 19:40:00,2416.3677
2013-12-17 19:50:00,2257.1748
2013-12-17 20:00:00,2049.7354
2013-12-17 20:10:00,1769.0592
2013-12-17 20:20:00,1671.0309
2013-12-17 20:30:00,1472.3549
2013-12-17 20:40:00,1444.2584
2013-12-17 20:50:00,1219.8505
2013-12-17 21:00:00,1171.9623
2013-12-17 21:10:00,1066.5071
2013-12-17 21:20:00,1065.6753
2013-12-17 21:30:00,1107.4401
2013-12-17 21:40:00,1170.1951
2013-12-17 21:50:00,881.85944
2013-12-17 22:00:00,747.47906
2013-12-17 22:10:00,636.7719
2013-12-17 22:20:00,549.43256
2013-12-17 22:30:00,636.7147
2013-12-17 22:40:00,583.74817
2013-12-17 22:50:00,538.8655
2013-12-17 23:00:00,543.96155
2013-12-17 23:10:00,439.51572
2013-12-17 23:20:00,424.59024
2013-12-17 23:30:00,452.19907
2013-12-17 23:40:00,361.0227
2013-12-17 23:50:00,371.86606
2013-12-18 00:00:00,434.7364
2013-12-18 00:10:00,406.53528
2013-12-18 00:20:00,314.7144
2013-12-18 00:30:00,311.52432
2013-12-18 00:40:00,268.64502
2013-12-18 00:50:00,269.08862
2013-12-18 01:00:00,303.09613
2013-12-18 01:10:00,274.72977
2013-12-18 01:20:00,234.28204
2013-12-18 01:30:00,258.46707
2013-12-18 01:40:00,235.9508
2013-12-18 01:50:00,214.01556
2013-12-18 02:00:00,244.06613
2013-12-18 02:10:00,221.39583
2013-12-18 02:20:00,390.53134
2013-12-18 02:30:00,385.1137
2013-12-18 02:40:00,443.73373
2013-12-18 02:50:00,424.52182
2013-12-18 03:00:00,514.8599
2013-12-18 03:10:00,243.27391
2013-12-18 03:20:00,216.10474
2013-12-18 03:30:00,226.1257
2013-12-18 03:40:00,232.07373
2013-12-18 03:50:00,208.05132
2013-12-18 04:00:00,225.40233
2013-12-18 04:10:00,227.49486
2013-12-18 04:20:00,215.54005
2013-12-18 04:30:00,227.6982
2013-12-18 04:40:00,220.47952
2013-12-18 04:50:00,219.93323
2013-12-18 05:00:00,234.73874
2013-12-18 05:10:00,256.21884
2013-12-18 05:20:00,246.57613
2013-12-18 05:30:00,248.08905
2013-12-18 05:40:00,257.05328
2013-12-18 05:50:00,243.37932
2013-12-18 06:00:00,263.1779
2013-12-18 06:10:00,227.68663
2013-12-18 06:20:00,237.63649
2013-12-18 06:30:00,320.8879
2013-12-18 06:40:00,246.09839
2013-12-18 06:50:00,260.01495
2013-12-18 07:00:00,350.64963
2013-12-18 07:10:00,396.91446
2013-12-18 07:20:00,404.74667
2013-12-18 07:30:00,444.64056
2013-12-18 07:40:00,383.82407
2013-12-18 07:50:00,396.33362
2013-12-18 08:00:00,413.6524
2013-12-18 08:10:00,642.78076
2013-12-18 08:20:00,541.20984
2013-12-18 08:30:00,618.90344
2013-12-18 08:40:00,646.48035
2013-12-18 08:50:00,736.52936
2013-12-18 09:00:00,844.3094
2013-12-18 09:10:00,899.5496
2013-12-18 09:20:00,958.537
2013-12-18 09:30:00,1156.9512
2013-12-18 09:40:00,1070.9884
2013-12-18 09:50:00,1130.0845
2013-12-18 10:00:00,1296.1779
2013-12-18 10:10:00,1440.553
2013-12-18 10:20:00,1529.7799
2013-12-18 10:30:00,1691.055
2013-12-18 10:40:00,1911.096
2013-12-18 10:50:00,1785.5616
2013-12-18 11:00:00,2071.8499
2013-12-18 11:10:00,2104.384
2013-12-18 11:20:00,2088.5828
2013-12-18 11:30:00,2219.114
2013-12-18 11:40:00,2249.7117
2013-12-18 11:50:00,2448.1501
2013-12-18 12:00:00,2599.8909
2013-12-18 12:10:00,2445.9321
2013-12-18 12:20:00,2537.6948
2013-12-18 12:30:00,2588.7942
2013-12-18 12:40:00,2524.9182
2013-12-18 12:50:00,2801.2405
2013-12-18 13:00:00,2847.3313
2013-12-18 13:10:00,3144.2375
2013-12-18 13:20:00,3527.2244
2013-12-18 13:30:00,3725.421
2013-12-18 13:40:00,3822.5186
2013-12-18 13:50:00,3866.7156
2013-12-18 14:00:00,3877.37
2013-12-18 14:10:00,3581.2974
2013-12-18 14:20:00,3756.3367
2013-12-18 14:30:00,3436.1636
2013-12-18 14:40:00,3591.0413
2013-12-18 14:50:00,3316.7222
2013-12-18 15:00:00,3167.509
2013-12-18 15:10:00,3138.9187
2013-12-18 15:20:00,3047.273
2013-12-18 15:30:00,3150.5264
2013-12-18 15:40:00,2938.9458
2013-12-18 15:50:00,3039.379
2013-12-18 16:00:00,3118.2083
2013-12-18 16:10:00,3213.4922
2013-12-18 16:20:00,3012.9036
2013-12-18 16:30:00,2953.8875
2013-12-18 16:40:00,2920.7847
2013-12-18 16:50:00,2932.3618
2013-12-18 17:00:00,3075.2095
2013-12-18 17:10:00,3023.2146
2013-12-18 17:20:00,2955.8096
2013-12-18 17:30:00,2909.4143
2013-12-18 17:40:00,2701.297
2013-12-18 17:50:00,2824.2449
2013-12-18 18:00:00,2610.1592
2013-12-18 18:10:00,2438.946
2013-12-18 18:20:00,2638.442
2013-12-18 18:30:00,2572.8604
2013-12-18 18:40:00,2564.8271
2013-12-18 18:50:00,2356.0193
2013-12-18 19:00:00,2361.8774
2013-12-18 19:10:00,2249.4902
2013-12-18 19:20:00,2056.9507
2013-12-18 19:30:00,2078.2659
2013-12-18 19:40:00,2282.87
2013-12-18 19:50:00,2069.8323
2013-12-18 20:00:00,1856.3397
2013-12-18 20:10:00,1593.6847
2013-12-18 20:20:00,1380.7185
2013-12-18 20:30:00,1368.4242
2013-12-18 20:40:00,1136.7921
2013-12-18 20:50:00,1057.0449
2013-12-18 21:00:00,952.5083
2013-12-18 21:10:00,885.55035
2013-12-18 21:20:00,945.304
2013-12-18 21:30:00,955.2645
2013-12-18 21:40:00,908.50287
2013-12-18 21:50:00,948.1963
2013-12-18 22:00:00,824.95447
2013-12-18 22:10:00,795.2902
2013-12-18 22:20:00,611.8899
2013-12-18 22:30:00,578.9331
2013-12-18 22:40:00,579.75836
2013-12-18 22:50:00,505.07068
2013-12-18 23:00:00,457.73096
2013-12-18 23:10:00,554.7294
2013-12-18 23:20:00,463.84952
2013-12-18 23:30:00,405.31708
2013-12-18 23:40:00,362.23328
2013-12-18 23:50:00,315.83978
2013-12-19 00:00:00,274.1597
2013-12-19 00:10:00,267.61264
2013-12-19 00:20:00,269.43478
2013-12-19 00:30:00,251.59937
2013-12-19 00:40:00,241.11076
2013-12-19 00:50:00,217.61388
2013-12-19 01:00:00,203.93837
2013-12-19 01:10:00,204.19022
2013-12-19 01:20:00,169.83192
2013-12-19 01:30:00,162.9695
2013-12-19 01:40:00,188.53651
2013-12-19 01:50:00,145.82474
2013-12-19 02:00:00,147.1228
2013-12-19 02:10:00,160.85329
2013-12-19 02:20:00,167.0629
2013-12-19 02:30:00,144.11838
2013-12-19 02:40:00,168.72066
2013-12-19 02:50:00,163.0736
2013-12-19 03:00:00,140.6902
2013-12-19 03:10:00,169.9931
2013-12-19 03:20:00,146.30841
2013-12-19 03:30:00,139.73344
2013-12-19 03:40:00,157.53612
2013-12-19 03:50:00,149.2089
2013-12-19 04:00:00,137.03987
2013-12-19 04:10:00,161.42363
2013-12-19 04:20:00,149.15988
2013-12-19 04:30:00,137.69418
2013-12-19 04:40:00,167.33061
2013-12-19 04:50:00,163.06259
2013-12-19 05:00:00,148.12737
2013-12-19 05:10:00,192.28413
2013-12-19 05:20:00,164.71341
2013-12-19 05:30:00,144.27452
2013-12-19 05:40:00,199.8322
2013-12-19 05:50:00,156.3342
2013-12-19 06:00:00,143.32224
2013-12-19 06:10:00,201.51146
2013-12-19 06:20:00,182.49237
2013-12-19 06:30:00,133.8903
2013-12-19 06:40:00,189.73953
2013-12-19 06:50:00,187.93494
2013-12-19 07:00:00,209.46092
2013-12-19 07:10:00,197.42627
2013-12-19 07:20:00,212.63689
2013-12-19 07:30:00,216.06084
2013-12-19 07:40:00,261.43173
2013-12-19 07:50:00,296.271
2013-12-19 08:00:00,342.76184
2013-12-19 08:10:00,346.6926
2013-12-19 08:20:00,422.2298
2013-12-19 08:30:00,488.4608
2013-12-19 08:40:00,604.73315
2013-12-19 08:50:00,607.3707
2013-12-19 09:00:00,717.09607
2013-12-19 09:10:00,744.4126
2013-12-19 09:20:00,885.86914
2013-12-19 09:30:00,956.975
2013-12-19 09:40:00,974.42224
2013-12-19 09:50:00,1099.8967
2013-12-19 10:00:00,1223.0265
2013-12-19 10:10:00,1343.774
2013-12-19 10:20:00,1372.3715
2013-12-19 10:30:00,1541.0254
2013-12-19 10:40:00,1538.6104
2013-12-19 10:50:00,1767.8145
2013-12-19 11:00:00,1720.5
2013-12-19 11:10:00,1655.2975
2013-12-19 11:20:00,1764.8961
2013-12-19 11:30:00,1819.634
2013-12-19 11:40:00,2052.6956
2013-12-19 11:50:00,2101.9966
2013-12-19 12:00:00,2135.1353
2013-12-19 12:10:00,2269.4614
2013-12-19 12:20:00,2298.4727
2013-12-19 12:30:00,2442.7432
2013-12-19 12:40:00,2534.7805
2013-12-19 12:50:00,2562.8787
2013-12-19 13:00:00,2649.3833
2013-12-19 13:10:00,3079.734
2013-12-19 13:20:00,2879.3525
2013-12-19 13:30:00,3051.9822
2013-12-19 13:40:00,3203.688
2013-12-19 13:50:00,3184.9202
2013-12-19 14:00:00,3255.8196
2013-12-19 14:10:00,3134.4023
2013-12-19 14:20:00,3258.1516
2013-12-19 14:30:00,3144.569
2013-12-19 14:40:00,3201.7524
2013-12-19 14:50:00,2828.0125
2013-12-19 15:00:00,3105.1985
2013-12-19 15:10:00,2825.027
2013-12-19 15:20:00,2680.8604
2013-12-19 15:30:00,2901.1646
2013-12-19 15:40:00,2752.3262
2013-12-19 15:50:00,2739.161
2013-12-19 16:00:00,2807.927
2013-12-19 16:10:00,2584.6472
2013-12-19 16:20:00,2495.2996
2013-12-19 16:30:00,2745.7068
2013-12-19 16:40:00,2450.8025
2013-12-19 16:50:00,2718.515
2013-12-19 17:00:00,2651.8242
2013-12-19 17:10:00,2449.5356
2013-12-19 17:20:00,2364.177
2013-12-19 17:30:00,2622.1045
2013-12-19 17:40:00,2355.841
2013-12-19 17:50:00,2382.0017
2013-12-19 18:00:00,2420.4246
2013-12-19 18:10:00,2299.2366
2013-12-19 18:20:00,2240.3677
2013-12-19 18:30:00,2492.787
2013-12-19 18:40:00,2202.0068
2013-12-19 18:50:00,2133.3735
2013-12-19 19:00:00,2326.321
2013-12-19 19:10:00,1970.2568
2013-12-19 19:20:00,1808.8306
2013-12-19 19:30:00,1778.7731
2013-12-19 19:40:00,1635.7878
2013-12-19 19:50:00,1787.2637
2013-12-19 20:00:00,1440.8885
2013-12-19 20:10:00,1445.5646
2013-12-19 20:20:00,1165.5591
2013-12-19 20:30:00,983.6176
2013-12-19 20:40:00,1067.5726
2013-12-19 20:50:00,1064.6183
2013-12-19 21:00:00,953.12775
2013-12-19 21:10:00,991.11194
2013-12-19 21:20:00,837.1152
2013-12-19 21:30:00,743.82794
2013-12-19 21:40:00,719.1318
2013-12-19 21:50:00,640.91266
2013-12-19 22:00:00,713.2597
2013-12-19 22:10:00,645.8009
2013-12-19 22:20:00,572.8274
2013-12-19 22:30:00,602.1083
2013-12-19 22:40:00,612.7761
2013-12-19 22:50:00,511.62842
2013-12-19 23:00:00,441.11316
2013-12-19 23:10:00,420.68942
2013-12-19 23:20:00,422.76392
2013-12-19 23:30:00,424.8138
2013-12-19 23:40:00,384.16812
2013-12-19 23:50:00,292.0899
2013-12-20 00:00:00,320.85486
2013-12-20 00:10:00,295.0888
2013-12-20 00:20:00,295.93073
2013-12-20 00:30:00,256.09354
2013-12-20 00:40:00,206.02028
2013-12-20 00:50:00,217.92496
2013-12-20 01:00:00,242.26108
2013-12-20 01:10:00,174.30728
2013-12-20 01:20:00,178.3625
2013-12-20 01:30:00,175.14632
2013-12-20 01:40:00,152.33878
2013-12-20 01:50:00,180.40874
2013-12-20 02:00:00,171.04825
2013-12-20 02:10:00,161.85028
2013-12-20 02:20:00,185.78027
2013-12-20 02:30:00,189.96631
2013-12-20 02:40:00,159.52864
2013-12-20 02:50:00,174.6532
2013-12-20 03:00:00,173.67648
2013-12-20 03:10:00,210.40674
2013-12-20 03:20:00,215.73897
2013-12-20 03:30:00,178.25209
2013-12-20 03:40:00,188.90144
2013-12-20 03:50:00,167.10315
2013-12-20 04:00:00,169.19829
2013-12-20 04:10:00,178.6727
2013-12-20 04:20:00,154.45125
2013-12-20 04:30:00,164.45602
2013-12-20 04:40:00,150.4502
2013-12-20 04:50:00,157.78348
2013-12-20 05:00:00,150.87732
2013-12-20 05:10:00,154.2366
2013-12-20 05:20:00,181.19868
2013-12-20 05:30:00,191.88644
2013-12-20 05:40:00,183.43315
2013-12-20 05:50:00,154.46097
2013-12-20 06:00:00,191.37866
2013-12-20 06:10:00,142.15967
2013-12-20 06:20:00,163.77124
2013-12-20 06:30:00,186.41087
2013-12-20 06:40:00,174.1565
2013-12-20 06:50:00,208.78217
2013-12-20 07:00:00,232.60472
2013-12-20 07:10:00,239.04327
2013-12-20 07:20:00,270.35873
2013-12-20 07:30:00,315.4997
2013-12-20 07:40:00,319.71826
2013-12-20 07:50:00,377.85233
2013-12-20 08:00:00,352.55072
2013-12-20 08:10:00,383.3799
2013-12-20 08:20:00,457.79138
2013-12-20 08:30:00,519.1234
2013-12-20 08:40:00,592.01556
2013-12-20 08:50:00,682.5119
2013-12-20 09:00:00,815.2566
2013-12-20 09:10:00,893.1666
2013-12-20 09:20:00,951.8006
2013-12-20 09:30:00,889.66565
2013-12-20 09:40:00,1044.0206
2013-12-20 09:50:00,1141.5232
2013-12-20 10:00:00,1331.0219
2013-12-20 10:10:00,1221.1819
2013-12-20 10:20:00,1363.3948
2013-12-20 10:30:00,1549.3875
2013-12-20 10:40:00,1544.8607
2013-12-20 10:50:00,1697.7924
2013-12-20 11:00:00,1738.7125
2013-12-20 11:10:00,1758.3699
2013-12-20 11:20:00,1717.3818
2013-12-20 11:30:00,2046.7505
2013-12-20 11:40:00,1989.8287
2013-12-20 11:50:00,2381.055
2013-12-20 12:00:00,2271.2346
2013-12-20 12:10:00,2400.479
2013-12-20 12:20:00,2226.841
2013-12-20 12:30:00,2358.4517
2013-12-20 12:40:00,2492.5637
2013-12-20 12:50:00,2654.988
2013-12-20 13:00:00,2834.744
2013-12-20 13:10:00,2796.3364
2013-12-20 13:20:00,3057.3892
2013-12-20 13:30:00,3188.3403
2013-12-20 13:40:00,3221.681
2013-12-20 13:50:00,3524.6064
2013-12-20 14:00:00,3223.6047
2013-12-20 14:10:00,3420.8806
2013-12-20 14:20:00,3430.3381
2013-12-20 14:30:00,3298.1096
2013-12-20 14:40:00,3026.8645
2013-12-20 14:50:00,3372.533
2013-12-20 15:00:00,3101.176
2013-12-20 15:10:00,3045.3303
2013-12-20 15:20:00,3055.932
2013-12-20 15:30:00,2986.7644
2013-12-20 15:40:00,3136.2239
2013-12-20 15:50:00,3131.0833
2013-12-20 16:00:00,3260.1057
2013-12-20 16:10:00,3274.4446
2013-12-20 16:20:00,3278.2554
2013-12-20 16:30:00,3278.911
2013-12-20 16:40:00,3529.7249
2013-12-20 16:50:00,3394.1943
2013-12-20 17:00:00,3234.2068
2013-12-20 17:10:00,3389.9434
2013-12-20 17:20:00,3076.8203
2013-12-20 17:30:00,3169.026
2013-12-20 17:40:00,3152.8135
2013-12-20 17:50:00,2945.257
2013-12-20 18:00:00,2751.2407
2013-12-20 18:10:00,2526.086
2013-12-20 18:20:00,2513.1204
2013-12-20 18:30:00,2452.4893
2013-12-20 18:40:00,2226.295
2013-12-20 18:50:00,2231.8542
2013-12-20 19:00:00,2045.1724
2013-12-20 19:10:00,1932.1819
2013-12-20 19:20:00,1809.0939
2013-12-20 19:30:00,1682.2747
2013-12-20 19:40:00,1658.5396
2013-12-20 19:50:00,1627.1317
2013-12-20 20:00:00,1571.7871
2013-12-20 20:10:00,1417.9408
2013-12-20 20:20:00,1296.3013
2013-12-20 20:30:00,1142.209
2013-12-20 20:40:00,1166.7402
2013-12-20 20:50:00,1058.7
2013-12-20 21:00:00,881.55853
2013-12-20 21:10:00,897.3151
2013-12-20 21:20:00,777.0237
2013-12-20 21:30:00,764.11487
2013-12-20 21:40:00,716.7287
2013-12-20 21:50:00,641.44116
2013-12-20 22:00:00,796.3834
2013-12-20 22:10:00,612.76666
2013-12-20 22:20:00,640.79626
2013-12-20 22:30:00,594.87897
2013-12-20 22:40:00,603.3621
2013-12-20 22:50:00,514.1577
2013-12-20 23:00:00,460.3305
2013-12-20 23:10:00,372.44223
2013-12-20 23:20:00,336.61072
2013-12-20 23:30:00,280.37228
2013-12-20 23:40:00,322.41583
2013-12-20 23:50:00,283.09525
2013-12-21 00:00:00,408.79404
2013-12-21 00:10:00,251.38527
2013-12-21 00:20:00,240.89424
2013-12-21 00:30:00,218.96947
2013-12-21 00:40:00,215.77422
2013-12-21 00:50:00,185.72182
2013-12-21 01:00:00,219.38432
2013-12-21 01:10:00,211.29134
2013-12-21 01:20:00,178.29422
2013-12-21 01:30:00,155.89795
2013-12-21 01:40:00,151.62741
2013-12-21 01:50:00,149.15114
2013-12-21 02:00:00,150.27457
2013-12-21 02:10:00,152.6425
2013-12-21 02:20:00,146.2899
2013-12-21 02:30:00,124.0086
2013-12-21 02:40:00,140.75584
2013-12-21 02:50:00,125.731995
2013-12-21 03:00:00,123.58931
2013-12-21 03:10:00,146.92787
2013-12-21 03:20:00,124.38357
2013-12-21 03:30:00,133.63643
2013-12-21 03:40:00,151.0685
2013-12-21 03:50:00,124.377426
2013-12-21 04:00:00,127.79239
2013-12-21 04:10:00,139.45918
2013-12-21 04:20:00,113.931465
2013-12-21 04:30:00,122.52346
2013-12-21 04:40:00,140.0016
2013-12-21 04:50:00,114.012665
2013-12-21 05:00:00,134.51648
2013-12-21 05:10:00,143.63506
2013-12-21 05:20:00,108.21252
2013-12-21 05:30:00,125.43553
2013-12-21 05:40:00,124.96249
2013-12-21 05:50:00,126.73487
2013-12-21 06:00:00,122.21121
2013-12-21 06:10:00,121.18922
2013-12-21 06:20:00,108.15403
2013-12-21 06:30:00,142.08627
2013-12-21 06:40:00,152.99304
2013-12-21 06:50:00,118.656975
